time,date,dir,result,pnl,hold
2026-05-19 13:40:00+05:30,2026-05-19,SHORT,target,0.3,13.0
2026-05-21 09:30:00+05:30,2026-05-21,SHORT,target,0.3,21.0
2026-05-21 10:45:00+05:30,2026-05-21,SHORT,target,0.3,6.0
2026-05-21 10:55:00+05:30,2026-05-21,SHORT,target,0.3,4.0
2026-05-21 11:15:00+05:30,2026-05-21,SHORT,target,0.3,14.0
2026-05-21 12:55:00+05:30,2026-05-21,SHORT,stop,-0.3,17.0
2026-05-22 13:25:00+05:30,2026-05-22,SHORT,target,0.3,13.0
2026-05-26 09:50:00+05:30,2026-05-26,SHORT,target,0.3,31.0
2026-05-26 11:55:00+05:30,2026-05-26,SHORT,target,0.3,11.0
2026-05-26 12:45:00+05:30,2026-05-26,SHORT,target,0.3,17.0
2026-05-27 09:45:00+05:30,2026-05-27,SHORT,stop,-0.3,7.0
2026-05-27 10:30:00+05:30,2026-05-27,SHORT,target,0.3,30.0
2026-05-27 13:25:00+05:30,2026-05-27,SHORT,scratch,-0.08463057168300885,24.0
2026-05-29 11:10:00+05:30,2026-05-29,SHORT,stop,-0.3,8.0
2026-05-29 12:10:00+05:30,2026-05-29,SHORT,target,0.3,11.0
2026-06-01 12:00:00+05:30,2026-06-01,SHORT,target,0.3,11.0
2026-06-01 12:35:00+05:30,2026-06-01,SHORT,target,0.3,7.0
2026-06-02 12:25:00+05:30,2026-06-02,SHORT,stop,-0.3,1.0
2026-06-03 12:00:00+05:30,2026-06-03,SHORT,stop,-0.3,5.0
2026-06-04 12:15:00+05:30,2026-06-04,SHORT,target,0.3,11.0
2026-06-04 12:30:00+05:30,2026-06-04,SHORT,target,0.3,8.0
2026-06-05 10:30:00+05:30,2026-06-05,SHORT,target,0.3,1.0
2026-06-05 10:35:00+05:30,2026-06-05,SHORT,target,0.3,2.0
2026-06-05 12:40:00+05:30,2026-06-05,SHORT,target,0.3,9.0
2026-06-05 13:25:00+05:30,2026-06-05,SHORT,stop,-0.3,15.0
2026-06-08 09:35:00+05:30,2026-06-08,SHORT,target,0.3,10.0
2026-06-08 12:30:00+05:30,2026-06-08,SHORT,target,0.3,15.0
2026-06-08 12:50:00+05:30,2026-06-08,SHORT,target,0.3,10.0
2026-06-08 13:20:00+05:30,2026-06-08,SHORT,target,0.3,5.0
2026-06-10 12:40:00+05:30,2026-06-10,SHORT,stop,-0.3,5.0
2026-06-10 13:20:00+05:30,2026-06-10,SHORT,target,0.3,15.0
2026-06-10 13:30:00+05:30,2026-06-10,SHORT,target,0.3,9.0
2026-06-11 13:05:00+05:30,2026-06-11,SHORT,target,0.3,3.0
2026-06-12 12:10:00+05:30,2026-06-12,SHORT,stop,-0.3,15.0
2026-06-16 09:30:00+05:30,2026-06-16,SHORT,target,0.3,7.0
2026-06-16 10:55:00+05:30,2026-06-16,SHORT,scratch,-0.11024837872771508,48.0
2026-06-18 09:30:00+05:30,2026-06-18,SHORT,stop,-0.3,36.0
2026-06-18 09:45:00+05:30,2026-06-18,SHORT,target,0.3,13.0
2026-06-19 12:40:00+05:30,2026-06-19,SHORT,stop,-0.3,17.0
2026-06-22 09:50:00+05:30,2026-06-22,SHORT,scratch,-0.03511486059675874,48.0
2026-06-23 11:25:00+05:30,2026-06-23,SHORT,target,0.3,4.0
