config,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
LONG:vwap_reclaim+above_vwap+macd_x_up+strong_close|nk0.5|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.51,2.25,0.3,68.0
LONG:vwap_reclaim+above_vwap+macd_x_up+cvd_up|nk0.0|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+above_vwap+macd_x_up+cvd_up|nk0.5|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+above_vwap+macd_x_up_neg+cvd_up|nk0.0|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+above_vwap+macd_x_up_neg+cvd_up|nk0.5|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+adi_up+macd_x_up+macd_x_up_neg|nk0.0|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+adi_up+macd_x_up+macd_x_up_neg|nk0.5|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+adi_up+macd_x_up+cvd_up|nk0.0|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+adi_up+macd_x_up+cvd_up|nk0.5|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+adi_up+macd_x_up_neg+cvd_up|nk0.0|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+adi_up+macd_x_up_neg+cvd_up|nk0.5|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+macd_x_up+macd_x_up_neg+cvd_up|nk0.0|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+macd_x_up+macd_x_up_neg+cvd_up|nk0.5|vm0.8|am_0845_1130,10,0.17,8,1,1,80.0,88.9,8.53,2.26,0.3,66.5
LONG:vwap_reclaim+adi_up+macd_x_up_neg|nk0.8|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.53,1.96,0.3,61.1
LONG:vwap_reclaim+macd_x_up+strong_close|nk0.8|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.51,1.95,0.3,62.8
LONG:vwap_reclaim+macd_x_up+cvd_up|nk0.8|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.53,1.96,0.3,61.1
LONG:vwap_reclaim+macd_x_up_neg+strong_close|nk0.0|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.51,1.95,0.3,72.2
LONG:vwap_reclaim+macd_x_up_neg+strong_close|nk0.5|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.51,1.95,0.3,72.2
LONG:vwap_reclaim+macd_x_up_neg+cvd_up|nk0.8|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.53,1.96,0.3,61.1
LONG:adi_up+above_pivot+vwap_lo_bounce|nk0.8|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.53,1.96,0.3,71.1
LONG:vwap_reclaim+above_vwap+adi_up+macd_x_up_neg|nk0.8|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.53,1.96,0.3,61.1
LONG:vwap_reclaim+above_vwap+macd_x_up+strong_close|nk0.8|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.51,1.95,0.3,62.8
LONG:vwap_reclaim+above_vwap+macd_x_up+cvd_up|nk0.8|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.53,1.96,0.3,61.1
LONG:vwap_reclaim+above_vwap+macd_x_up_neg+strong_close|nk0.0|vm0.8|am_0845_1130,9,0.15,7,1,1,77.8,87.5,7.51,1.95,0.3,72.2
